"","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg"
"694",26394102.1075104,3952049936.14081,16030989134.496,36293792639.0399,470636463.43296,5185823638.54464,6584692.1400288,1563124228.4736,3026700265.1616,1704964212.3456,181836815.41728,1438923592.01376
"695",139290488.146368,2285462083.98528,8710146560.70718,15564721024.512,429304797.75744,2436939979.56865,34749618.6360961,1262120852.35008,1644502574.58912,731179917.895681,165867762.76992,676183895.429762
"696",52318550.6616959,931103140.70016,6186983590.1664,12320317434.816,284133195.11808,776693786.058144,13856645.843568,765683752.937472,1168121612.19744,578768400.426239,109778734.47744,293226935.80464
"697",32033600.0781696,621826224.2496,3743180187.44544,7161884489.66399,1862298126.02665,626912261.614368,8484146.5553568,338035319.77824,706723981.336224,336442015.560959,465574531.506662,236679583.11408
"698",30891877.9156224,295008715.22688,3833879665.23072,6523874704.51198,1862298126.02665,618695007.72336,8181759.7449792,160371759.022272,723848322.894912,306470393.095679,465574531.506662,233577304.9416
"699",15521099.6737152,137255017.097088,2386285372.77984,5024957177.664,1862298126.02665,559746105.525792,4110786.2997216,63224917.4500416,450538049.146464,236056127.88096,465574531.506662,211322194.53552
"700",17087943.2006016,65581022.400768,2289698118.6912,4403366236.47443,1862298126.02665,487683916.384608,4525767.13481279,30209130.5314176,432302077.23552,206855809.248334,465574531.506662,184116395.68848
"701",20892490.3592064,50262021.25776,1416766369.9536,4093914385.72801,1862298126.02665,540858152.886912,6531798.53802241,20620316.41344,115977154.005504,192318768.81792,465574531.506662,163494703.07856
"702",14538838.6715616,19931270.126976,827522361.921602,3751808760.97919,1862298126.02665,503456802.417792,4545401.8906656,4429171.13932799,67741365.4410242,176247760.399487,465574531.506662,152188739.29296
"703",35436616.1737632,3050637.673824,946362916.972799,4355057861.85601,1862298126.02665,508003296.855552,11078853.3935712,146013.4271232,77469708.552192,204586439.091841,465574531.506662,153563088.10176
"704",49473291.198672,5473740216.09535,4920872379.66718,3881098342.656,461301060.096,643741500.774528,15467259.554352,261990984.702,402824901.777407,182321364.00384,115325265.024,194595061.50864
"705",60244549.3878912,5473740216.09535,29002983662.163,2811489793.12513,671688269.29152,972486943.834176,31508655.5376,2423416608.4935,2374197732.34451,80584102.3507204,167922067.32288,136699767.690624
"706",345251742.424704,7017615661.66071,18940189489.344,2836297008.93313,1386488390.8608,1784568251.27607,180570994.992,2011716489.67607,1550452720.98816,81295137.1987204,346622097.715201,250851764.051137
"707",70276089.9911038,647463745.267201,19172895394.32,11919146986.2528,775344611.45088,3285681354.34272,36755277.1919999,237403373.26464,1569502134.6048,341631601.5168,193836152.86272,461859031.31328
"708",67271427.4737602,1993925206.656,15255140529.312,18549555608.7936,586161022.09536,2534528518.53696,35183800.9800001,672617436.378624,1248792899.14368,531675160.7616,146540255.52384,356271579.67104
"709",123009653.08944,3938140973.16862,11003586659.568,11074901416.0128,671565940.71552,1797761564.31326,64335592.62,889597916.260412,900758721.899521,317433480.0768,167891485.17888,252706311.136512
"710",958774672.469664,4342069115.5968,16796577430.368,7312206940.8768,1796326634.55744,2787786898.53697,274539003.13008,932381805.625921,1374975640.81152,209585549.2608,449081658.639359,461671715.681282
"711",1075961579.63645,6622396100.81279,28913886770.544,5958213097.4208,568525319.05536,8147826001.87776,308094725.44656,1093877927.3664,2366904219.35616,170776808.5248,497459654.17344,1349321503.49568
"712",1191230718.78068,10347015806.6688,61654378795.3669,3464047606.11839,510709571.942399,6651422735.02848,341101307.139841,2540561916.816,5047056124.64398,99287988.7103997,446870875.449599,1101509497.52064
"713",816884136.313632,8177563619.9712,57865197165.552,2816931375.94751,403494691.5072,5440798594.28736,233909554.45104,3059632646.928,4736871954.01728,80740071.2851197,353057855.0688,901023971.028479
"714",724655982.02688,10209825837.792,39351129076.6559,2814722733.50785,538296704.640001,5219425845.72001,207500611.5936,3958912059.552,4415004725.67359,80676766.2470403,471009616.560001,723760383.939841
"715",377114427.055296,21851117735.328,48693437606.8802,3664585937.77921,434016894.504959,6478932332.52001,215655256.190304,8576935328.7648,5463166170.52802,105035902.6752,379764782.691839,898411950.109441
"716",87808399.8992642,12124303986.2112,25659727476.912,2719751108.60161,185013000.43776,3987500630.04001,50213785.5711361,2886739044.336,2878896253.5072,77954649.6096002,161886375.38304,552933420.698881
"717",272527964.665344,6896399623.344,26164827264.24,3081536343.0144,576779643.601919,6873298636.32001,155846830.093056,2767942705.968,2935565985.744,88324290.0864001,504682188.151679,953097410.903041
"718",85615360.4694528,4545787225.68,20157284913.696,3003176632.90752,227390065.73568,5984266382.68608,48959682.1846272,1853621975.52,2261549039.0976,70022253.09888,198966307.51872,692141352.347521
"719",289623569.20272,3409570103.90399,50131519603.7758,3297271247.85024,900258398.02368,8685504998.1792,99204394.968288,1390310139.456,5624511955.54558,76879381.4265599,787726098.27072,1004567108.2848
"720",110782448.089056,3151457063.3952,157932499183.2,6465438343.7568,457655260.769279,12013550089.1021,37946171.8741823,1532893192.97184,17719256005.92,150748562.4192,400448353.173119,1389489416.65152
"721",46541581.111584,2774642998.8672,73406129104.7998,4854292503.66719,222524242.74432,5504015199.00096,15941828.9324736,404074223.136,8235809606.87998,113182985.8368,194708712.40128,636595411.96224
"722",66487561.2498241,2659963322.90303,30041107644.96,2929043069.28,186150248.43264,3425651214.624,22773900.2901696,725444542.609918,3370465735.776,68293750.32,162881467.37856,628036056.0144
"723",49680212.7883392,1851308717.68212,21043938793.9911,2586242230.84569,151113794.770944,3066785045.856,17016900.4723277,504902377.54967,2361027279.32583,60300984.657024,132224570.424576,562243925.0736
"724",27282801.6274176,1274037745.43232,13569933146.544,2671031510.51904,354990034.92672,2433895221.312,8749787.39061119,301136194.374912,1522480304.2464,62277936.77376,409010257.63296,446214123.9072
"725",46908216.6740352,884926447.8912,9853050723.11999,3211608419.81568,303008392.4544,2120971078.368,15043796.7616224,202460444.89632,1105464227.472,74882061.60192,349118365.2192,388844697.700801
"726",36379827.3459456,597634423.119359,7995184200.86401,3664318955.66206,336643297.03872,1854516503.23199,11667267.8609472,136731511.956096,897020666.438401,85437488.6035196,387871624.84896,339994692.259199
"727",24499600.215552,6877263348.42749,6503499351.07202,3101844313.79712,322152304.896,1105549092.9216,7857195.018624,1497091341.15428,729660902.803202,72322794.88128,371175481.728,272248362.316799
"728",22510994.2631424,6877263348.42749,7713116166.96002,3456654474.74687,277331165.61984,988222733.726689,6458072.12467199,1497091341.15428,865374008.976002,80595570.6547197,319533734.30112,243356014.295424
"729",20098018.2477312,277273964.268,7389513758.73598,3961856610.31679,248775904.18368,924683528.17008,5765824.90713601,35838131.4360001,829067397.321598,92374895.0591998,286633106.99424,227709088.46784
"730",16310533.8866688,216913375.01232,4675046480.06399,3475817450.05823,250751255.83488,867961722.187585,4679251.524864,33201026.7876,524517409.958399,81042375.7785597,288909055.63584,213740989.823232
"731",9184137.68145599,6596558721.96106,4029356753.99999,3270474561.63456,241979991.11424,761141787.205536,3990551.83603199,1497091341.15428,452074172.399999,76254588.22464,278803033.24032,219794954.594112
"732",10013649.5392704,127496774.843136,3852822602.01598,3109989562.03008,277473015.79776,696673067.964192,4350978.71354881,17903802.4247808,432267901.689598,72512709.99552,319697170.37568,201178319.091264
"733",12480488.1009504,106166341.046016,3409193688.6816,3153765352.65408,254301027.22944,690745468.61232,5422831.8905088,18748524.0570624,382494901.65696,73533389.05152,292999009.63392,199466605.90944
"734",15665561.5667328,94770585.5371201,3332807011.08,4663056240.8064,318430203.12,732247242.366816,6806761.57532161,16736082.126768,373924689.048,108724109.2416,366886973.16,211451075.335872
"735",16922698.7019264,50737680.634464,2993667089.7456,5984003019.45601,295370756.8416,714913374.894048,7839191.3104512,15033386.854656,335874844.21536,139523386.464,340318480.7088,206445573.498816
"736",10900426.2068736,41031573.290496,2732873014.6128,4315997837.8368,1338526778.08165,451545080.920704,5049462.1399488,12157503.197184,306615021.15168,100632073.9392,1542215635.61582,165117231.082944
"737",13353505.6071168,44787763.963008,2805961359.6964,3576039417.44639,271925644.24224,418347123.815808,6185815.09741439,13270448.581632,314815176.941548,83379157.4015999,35413572.273408,152977679.604288
"738",36798686.5065984,50455078.687296,2721201594.2064,8024446725.35042,1251231553.42415,469831413.97728,17046450.3670272,9343533.09024,305305544.71584,187098498.7776,162951086.027332,171804024.51408
"739",11209175.3774592,45836632.11024,2166986756.1888,14151483451.6992,1251231553.42415,532266604.135488,5192485.65279359,19523009.97288,243125343.37728,329956868.0448,162951086.027332,194634803.004768
"740",15556655.4937344,36268343.198208,2000180529.36,32196306258.8929,1251231553.42415,541712934.00576,7778327.74686721,14218839.094752,224410498.416,1849575040.40448,162951086.027332,263496236.92128
"741",16972868.9307681,19642566.266446,2505881582.69196,61845800884.992,1251231553.42415,429908693.16096,8486434.46538406,1249981.48968293,281147689.76544,3552843880.6272,162951086.027332,209113195.858184
"742",12744724.0634245,10184518.6935476,2517109235.136,16780228725.888,95434077.8937601,376673417.247744,6372362.03171226,648105.735043939,700315724.975617,963970586.380799,12428624.097792,183218863.280832
"743",56774060.1628416,20165824.9774081,1612271517.84,10349764122.0096,87697305.1641603,343177080.357888,28387030.0814208,13359859.0475328,448569764.51904,594560917.64736,11421044.393472,166925808.108864
"744",10558042.7943168,13702941.26208,1111467884.616,6905751897.8304,86827192.1971201,334051740.67104,5279021.39715841,11412592.5082752,309235064.786496,396713406.89664,11307727.355904,127257805.96992
"745",11999216.1362688,8396021.81376,863070154.128001,3643709546.88001,1251231553.42415,321607346.380992,3844819.2549312,3238465.556736,240125296.215168,209319484.608,162951086.027332,122517084.335616
"746",15959508.9796224,2847019.21056,688012227.72,2590124103.936,1251231553.42415,310658051.946816,5113786.32797759,406717.03008,191420290.91232,148794363.4176,162951086.027332,118345924.551168
"747",35083155.6537984,743553.86112,2387104540.992,2217560192.8704,1251231553.42415,330756162.960384,11241433.6778016,106221.98016,664145530.071552,127391755.76064,162951086.027332,126002347.794432
"748",19127844.5831424,3274887308.775,1678145456.016,1849883308.416,1251231553.42415,423991364.312447,6128992.4544576,650299051.313892,466897357.984896,106269892.1856,162951086.027332,126540058.341312
"749",27916354.574784,3274887308.775,814071825.288,1775523844.68481,1251231553.42415,407074790.19456,7279454.4840576,776616133.223785,226492872.280128,101998178.31168,162951086.027332,121491313.35264
"750",14679954.113472,3274887308.775,758720056.032002,1827508392.46079,1251231553.42415,406671075.311616,3827937.40174079,776616133.223785,211092780.033793,104984524.67328,162951086.027332,121370824.802304
"751",35695305.2450501,5520524320.50642,1089202172.4,1738631584.9728,358499947.593601,401171610.684672,9307889.722127,570766073.815071,303040248.854401,99878835.73248,121578243.09696,119729511.715968
"752",27850418.198064,5520524320.50642,573380795.087999,1525538059.91424,207012456.862561,349222578.971904,7262260.94784961,570766073.815071,159527278.988928,87637292.803584,70204224.5012162,104225343.336576
"753",62706645.2519011,5520524320.50642,3498801791.688,1743029908.92288,1294556376.21696,320697349.201152,25837460.3121259,1169602610.27678,973444409.598527,100131505.406208,439023466.717056,98155389.201408
"754",75658218.0673536,4656077038.75392,16236343134.432,2034342940.47076,5803471781.2512,643855776.052608,31173987.9999744,986456999.735999,4517311467.6242,116866509.346193,1968133908.42432,197064036.997632
"755",34051064.3610624,12722537360.6208,7603714918.08,2554956677.1456,1720918152.3168,553405377.087648,14030299.6672896,4528360755.4752,2115522461.65248,146774106.98496,583615721.22048,169380009.873792
"756",779982475.140864,9488877787.8144,27450773288.784,5189351492.73599,3346316945.20413,3409643429.69127,321381667.997856,4422782019.744,7637415146.1239,298111681.4976,1134837920.54749,1043584796.42266
"757",910122034.447441,37345201652.7361,80810257305.6001,9295220438.55361,10983482722.656,6667656272.25117,109375194.878469,12524305432.32,22483209365.9136,533980748.59776,3724833271.1616,2040760231.08479
"758",817566128.318879,17893948857.984,29643444203.76,3497002924.49279,3346316945.20413,11085696301.2019,98252158.7505599,8292317763.456,8247464920.69055,200891657.36448,1134837920.54749,1709983251.8784
"759",2199774012.93937,12548709983.232,28141096379.76,3244985669.83679,5562285056.97216,14129602309.944,264360934.300321,5907075675.0336,7829478370.54655,186414070.394879,1886340149.75577,2179509761.88
"760",2238810631.42436,13673262310.7328,30678802688.88,2731368755.40481,7864302818.59201,26317588794.3474,269052214.801825,6436438112.12544,8535524659.21728,156908417.86368,2667024434.1312,4059522725.99038
"761",808146764.25408,10593720942.912,26666903242.08,3299222082.816,6228107908.90559,12495591322.1309,97120173.43296,3165197110.992,7419325079.79648,189529779.2256,2112140943.02016,1927461415.3776
"762",765309055.41216,4598017195.1616,27925205556.96,2929245421.1328,1213349417.53344,7681947508.40833,364638777.81408,2011632522.8832,7769412746.06976,168275800.78848,711273796.48512,1380349942.91712
"763",676221251.518656,5762499608.6784,48419257955.3431,14149975752,1402168110.9408,10119567838.7405,322192046.392128,2521093578.7968,13471313546.6866,1500755004,821960616.758398,1818359846.02368
"764",1507896877.57344,8613636195.22559,27905938806.24,30044035885.2479,2159920242.1152,13244028871.3114,718451807.958719,4452942283.06752,7764052307.86944,3186488654.49599,1266160141.9296,2379786437.81376
"765",1596210616.82016,13873202251.776,58860955596.9602,16880563643.328,4149876905.8848,25154930707.6608,760529728.918082,4954715089.92,16376425868.3098,1790362810.656,2432686462.0704,4520026611.5328
